0.022914572864321605,0.023517587939698492,0.02180904522613065,0.022512562814070353,0.024221105527638193,0.02221105527638191,0.023618090452261306,0.02221105527638191,0.023919597989949748,0.023015075376884422
0.022713567839195977,0.12140703517587942,0.12552763819095478,0.12391959798994975,0.12753768844221106,0.11829145728643217,0.12673366834170857,0.12422110552763822,0.122713567839196,0.12472361809045229
0.02251256281407035,0.12231155778894474,0.21155778894472355,0.2157788944723618,0.21306532663316588,0.21346733668341708,0.2093467336683417,0.21678391959798993,0.20472361809045228,0.210251256281407
0.023316582914572868,0.12371859296482414,0.21145728643216086,0.28693467336683415,0.28733668341708546,0.28442211055276384,0.295678391959799,0.28683417085427143,0.28693467336683415,0.2882412060301508
0.022110552763819097,0.12582914572864323,0.21055276381909552,0.29155778894472356,0.34763819095477383,0.35326633165829147,0.3485427135678391,0.34914572864321597,0.3483417085427136,0.35175879396984916
0.024221105527638193,0.12190954773869346,0.21788944723618095,0.2872361809045227,0.35336683417085424,0.40582914572864326,0.41728643216080397,0.4077386934673367,0.4074371859296482,0.4057286432160804
0.022613065326633167,0.12090452261306536,0.21306532663316582,0.28140703517587945,0.3484422110552764,0.40603015075376875,0.4473366834170855,0.4467336683417085,0.4478391959798995,0.44663316582914564
0.024020100502512565,0.11829145728643217,0.2134673366834171,0.28703517587939703,0.3513567839195979,0.4065326633165829,0.4457286432160804,0.4751758793969849,0.4746733668341709,0.47929648241206035
0.022914572864321605,0.12190954773869349,0.21678391959798995,0.2868341708542713,0.36020100502512553,0.4025125628140703,0.44150753768844214,0.47547738693467345,0.49386934673366834,0.49366834170854274
0.02371859296482412,0.12351758793969853,0.2073366834170854,0.2825125628140704,0.359396984924623,0.40432160804020095,0.441608040201005,0.4762814070351759,0.4925628140703518,0.4993969849246231
