0.2056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2054,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
